icd_cm,ver,icd_cm_label,hcup_ccs_single,hcup_ccs_single_label,head_neck_cancer,gi_cancer,colorectal_cancer,lung_cancer,bone_cancer,melanoma_cancer,breast_cancer,uterine_cervical_cancer,other_female_cancer,male_genital_cancer,urinary_cancer,brain_cancer,lymph_hem_cancer,other_cancer,benign_cancer,nonmelanoma_skin_cancer,uncertain_unspecified_cancer,carcinoma_in_situ_cancer
'C8355',10,"lymphoblastic (diffuse) lymphoma, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8356',10,"lymphoblastic (diffuse) lymphoma, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8357',10,"lymphoblastic (diffuse) lymphoma, spleen",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8358',10,"lymphoblastic (diffuse) lymphoma, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8359',10,"lymphoblastic (diffuse) lymphoma, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8370',10,"burkitt lymphoma, unspecified site",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8371',10,"burkitt lymphoma, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8372',10,"burkitt lymphoma, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8373',10,"burkitt lymphoma, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8374',10,"burkitt lymphoma, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8375',10,"burkitt lymphoma, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8376',10,"burkitt lymphoma, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8377',10,"burkitt lymphoma, spleen",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8378',10,"burkitt lymphoma, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8379',10,"burkitt lymphoma, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8380',10,"other non-follicular lymphoma, unspecified site",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8381',10,"other non-follicular lymphoma, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8382',10,"other non-follicular lymphoma, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8383',10,"other non-follicular lymphoma, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8384',10,"other non-follicular lymphoma, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8385',10,"other non-follicular lymphoma, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8386',10,"other non-follicular lymphoma, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8387',10,"other non-follicular lymphoma, spleen",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8388',10,"other non-follicular lymphoma, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8389',10,"other non-follicular lymphoma, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8390',10,"non-follicular (diffuse) lymphoma, unspecified, unspecified site",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8391',10,"non-follicular (diffuse) lymphoma, unspecified, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8392',10,"non-follicular (diffuse) lymphoma, unspecified, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8393',10,"non-follicular (diffuse) lymphoma, unspecified, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8394',10,"non-follicular (diffuse) lymphoma, unspecified, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8395',10,"non-follicular (diffuse) lymphoma, unspecified, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8396',10,"non-follicular (diffuse) lymphoma, unspecified, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8397',10,"non-follicular (diffuse) lymphoma, unspecified, spleen",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8398',10,"non-follicular (diffuse) lymphoma, unspecified, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8399',10,"non-follicular (diffuse) lymphoma, unspecified, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8400',10,"mycosis fungoides, unspecified site",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8401',10,"mycosis fungoides, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8402',10,"mycosis fungoides, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8403',10,"mycosis fungoides, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8404',10,"mycosis fungoides, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8405',10,"mycosis fungoides, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8406',10,"mycosis fungoides, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8407',10,"mycosis fungoides, spleen",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8408',10,"mycosis fungoides, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8409',10,"mycosis fungoides, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8410',10,"sezary disease, unspecified site",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8411',10,"sezary disease, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8412',10,"sezary disease, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8413',10,"sezary disease, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8414',10,"sezary disease, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8415',10,"sezary disease, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8416',10,"sezary disease, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8417',10,"sezary disease, spleen",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8418',10,"sezary disease, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8419',10,"sezary disease, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8440',10,"peripheral t-cell lymphoma, not classified, unspecified site",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8441',10,"peripheral t-cell lymphoma, not classified, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8442',10,"peripheral t-cell lymphoma, not classified, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8443',10,"peripheral t-cell lymphoma, not classified, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8444',10,"peripheral t-cell lymphoma, not classified, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8445',10,"peripheral t-cell lymphoma, not classified, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8446',10,"peripheral t-cell lymphoma, not classified, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8447',10,"peripheral t-cell lymphoma, not classified, spleen",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8448',10,"peripheral t-cell lymphoma, not classified, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8449',10,"peripheral t-cell lymphoma, not classified, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8460',10,"anaplastic large cell lymphoma, alk-positive, unspecified site",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8461',10,"anaplastic large cell lymphoma, alk-positive, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8462',10,"anaplastic large cell lymphoma, alk-positive, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8463',10,"anaplastic large cell lymphoma, alk-positive, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8464',10,"anaplastic large cell lymphoma, alk-positive, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8465',10,"anaplastic large cell lymphoma, alk-positive, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8466',10,"anaplastic large cell lymphoma, alk-positive, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8467',10,"anaplastic large cell lymphoma, alk-positive, spleen",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8468',10,"anaplastic large cell lymphoma, alk-positive, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8469',10,"anaplastic large cell lymphoma, alk-positive, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8470',10,"anaplastic large cell lymphoma, alk-negative, unspecified site",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8471',10,"anaplastic large cell lymphoma, alk-negative, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8472',10,"anaplastic large cell lymphoma, alk-negative, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8473',10,"anaplastic large cell lymphoma, alk-negative, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8474',10,"anaplastic large cell lymphoma, alk-negative, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8475',10,"anaplastic large cell lymphoma, alk-negative, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8476',10,"anaplastic large cell lymphoma, alk-negative, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8477',10,"anaplastic large cell lymphoma, alk-negative, spleen",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8478',10,"anaplastic large cell lymphoma, alk-negative, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8479',10,"anaplastic large cell lymphoma, alk-negative, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8490',10,"mature t/nk-cell lymphomas, unspecified, unspecified site",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8491',10,"mature t/nk-cell lymphomas, unspecified, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8492',10,"mature t/nk-cell lymphomas, unspecified, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8493',10,"mature t/nk-cell lymphomas, unspecified, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8494',10,"mature t/nk-cell lymphomas, unspecified, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8495',10,"mature t/nk-cell lymphomas, unspecified, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8496',10,"mature t/nk-cell lymphomas, unspecified, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8497',10,"mature t/nk-cell lymphomas, unspecified, spleen",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8498',10,"mature t/nk-cell lymphomas, unspecified, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8499',10,"mature t/nk-cell lymphomas, unspecified, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C84A0',10,"cutaneous t-cell lymphoma, unspecified, unspecified site",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C84A1',10,"cutaneous t-cell lymphoma, unspecified lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C84A2',10,"cutaneous t-cell lymphoma, unspecified, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C84A3',10,"cutaneous t-cell lymphoma, unspecified, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C84A4',10,"cutaneous t-cell lymphoma, unspecified, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C84A5',10,"cutaneous t-cell lymphoma, unspecified, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C84A6',10,"cutaneous t-cell lymphoma, unspecified, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C84A7',10,"cutaneous t-cell lymphoma, unspecified, spleen",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C84A8',10,"cutaneous t-cell lymphoma, unspecified, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C84A9',10,"cutaneous t-cell lymphoma, unspecified, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C84Z0',10,"other mature t/nk-cell lymphomas, unspecified site",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C84Z1',10,"other mature t/nk-cell lymphomas, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C84Z2',10,"other mature t/nk-cell lymphomas, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C84Z3',10,"other mature t/nk-cell lymphomas, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C84Z4',10,"other mature t/nk-cell lymphomas, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C84Z5',10,"other mature t/nk-cell lymphomas, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C84Z6',10,"other mature t/nk-cell lymphomas, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C84Z7',10,"other mature t/nk-cell lymphomas, spleen",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C84Z8',10,"other mature t/nk-cell lymphomas, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C84Z9',10,"other mature t/nk-cell lymphomas, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8510',10,"unspecified b-cell lymphoma, unspecified site",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8511',10,"unspecified b-cell lymphoma, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8512',10,"unspecified b-cell lymphoma, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8513',10,"unspecified b-cell lymphoma, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8514',10,"unspecified b-cell lymphoma, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8515',10,"unspecified b-cell lymphoma, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8516',10,"unspecified b-cell lymphoma, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8517',10,"unspecified b-cell lymphoma, spleen",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8518',10,"unspecified b-cell lymphoma, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8519',10,"unspecified b-cell lymphoma, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8520',10,"mediastinal (thymic) large b-cell lymphoma, unspecified site",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8521',10,"mediastinal (thymic) large b-cell lymphoma, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8522',10,"mediastinal (thymic) large b-cell lymphoma, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8523',10,"mediastinal (thymic) large b-cell lymphoma, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8524',10,"mediastinal (thymic) large b-cell lymphoma, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8525',10,"mediastinal (thymic) large b-cell lymphoma, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8526',10,"mediastinal (thymic) large b-cell lymphoma, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8527',10,"mediastinal (thymic) large b-cell lymphoma, spleen",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8528',10,"mediastinal (thymic) large b-cell lymphoma, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8529',10,"mediastinal (thymic) large b-cell lymphoma, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8580',10,"other specified types of non-hodgkin lymphoma, unspecified site",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8581',10,"other specified types of non-hodgkin lymphoma, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8582',10,"other specified types of non-hodgkin lymphoma, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8583',10,"other specified types of non-hodgkin lymphoma, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8584',10,"other specified types of non-hodgkin lymphoma, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8585',10,"other specified types of non-hodgkin lymphoma, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8586',10,"other specified types of non-hodgkin lymphoma, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8587',10,"other specified types of non-hodgkin lymphoma, spleen",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8588',10,"other specified types of non-hodgkin lymphoma, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8589',10,"other specified types of non-hodgkin lymphoma, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8590',10,"non-hodgkin lymphoma, unspecified, unspecified site",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8591',10,"non-hodgkin lymphoma, unspecified, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
'C8592',10,"non-hodgkin lymphoma, unspecified, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
