ndc,drug_name,generic_name,opioid_ingredient1,opioid_ingredient2,strength,strength_uom,manufacturer,status,ingredients,manufacturer_abbr_name,ir_er
'00019158255',hydrocodone bitartrate (bulk),hydrocodone,hydrocodone,NA,.,NA,mallinckrodt,active,NA,NA,NA
'00023041901',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,2.5-325,mg/1,"allergan, inc.",NA,NA,NA,NA
'54868403400',norco,hydrocodone; paracetamol,hydrocodone,NA,10-325,mg,physicians tc.,active,NA,NA,NA
'54868403401',norco,hydrocodone; paracetamol,hydrocodone,NA,10-325,mg,physicians tc.,active,NA,NA,NA
'54868403402',norco,hydrocodone; paracetamol,hydrocodone,NA,10-325,mg,physicians tc.,active,NA,NA,NA
'54868403403',norco,hydrocodone; paracetamol,hydrocodone,NA,10-325,mg,physicians tc.,active,NA,NA,NA
'54868403500',vicoprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,physicians tc.,inactive,NA,NA,NA
'54868403501',vicoprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,physicians tc.,inactive,NA,NA,NA
'54868403502',vicoprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,physicians tc.,inactive,NA,NA,NA
'54868403503',vicoprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,physicians tc.,inactive,NA,NA,NA
'54868403504',vicoprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,physicians tc.,inactive,NA,NA,NA
'54868409700',zydone,hydrocodone; acetaminophen,hydrocodone,NA,7.5-400,mg,physicians tc.,inactive,NA,NA,NA
'54868409701',zydone,hydrocodone; acetaminophen,hydrocodone,NA,7.5-400,mg,physicians tc.,inactive,NA,NA,NA
'54868409800',zydone,hydrocodone; acetaminophen,hydrocodone,NA,10-400,mg,physicians tc.,inactive,NA,NA,NA
'54868409801',zydone,hydrocodone; acetaminophen,hydrocodone,NA,10-400,mg,physicians tc.,inactive,NA,NA,NA
'54868409900',zydone,hydrocodone; acetaminophen,hydrocodone,NA,5-400,mg,physicians tc.,inactive,NA,NA,NA
'54868409901',zydone,hydrocodone; acetaminophen,hydrocodone,NA,5-400,mg,physicians tc.,inactive,NA,NA,NA
'54868423700',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,physicians tc.,inactive,NA,NA,NA
'54868423701',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,physicians tc.,inactive,NA,NA,NA
'54868423702',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,physicians tc.,inactive,NA,NA,NA
'54868423703',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,physicians tc.,inactive,NA,NA,NA
'54868423704',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,physicians tc.,inactive,NA,NA,NA
'54868423705',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,physicians tc.,inactive,NA,NA,NA
'54868423706',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,physicians tc.,inactive,NA,NA,NA
'54868423707',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,physicians tc.,inactive,NA,NA,NA
'54868423708',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,physicians tc.,inactive,NA,NA,NA
'54868423709',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,physicians tc.,inactive,NA,NA,NA
'54868436000',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,2.5-500,mg,physicians tc.,inactive,NA,NA,NA
'54868436001',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,2.5-500,mg,physicians tc.,inactive,NA,NA,NA
'54868474700',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg/15 ml,physicians tc.,inactive,NA,NA,NA
'54868474701',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg/15 ml,physicians tc.,inactive,NA,NA,NA
'54868494000',vicodin hp,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,physicians tc.,inactive,NA,NA,NA
'54868494001',vicodin hp,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,physicians tc.,inactive,NA,NA,NA
'54868497400',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,physicians tc.,active,NA,NA,NA
'54868497401',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,physicians tc.,active,NA,NA,NA
'54868497402',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,physicians tc.,active,NA,NA,NA
'54868497403',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,physicians tc.,active,NA,NA,NA
'54868497404',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,physicians tc.,active,NA,NA,NA
'54868497405',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,10-325,mg/1,"physicians total care, inc.",NA,NA,NA,NA
'54868497406',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,physicians tc.,active,NA,NA,NA
'54868497407',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,physicians tc.,active,NA,NA,NA
'54868497408',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,physicians tc.,active,NA,NA,NA
'54868497409',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,physicians tc.,active,NA,NA,NA
'54868497600',hydrocodone-ibuprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,physicians tc.,active,NA,NA,NA
'54868497601',hydrocodone-ibuprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,physicians tc.,active,NA,NA,NA
'54868497602',hydrocodone-ibuprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,physicians tc.,active,NA,NA,NA
'54868497603',hydrocodone-ibuprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,physicians tc.,active,NA,NA,NA
'54868497604',hydrocodone-ibuprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,physicians tc.,active,NA,NA,NA
'54868497605',hydrocodone-ibuprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,physicians tc.,active,NA,NA,NA
'54868497606',hydrocodone-ibuprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,physicians tc.,active,NA,NA,NA
'54868497607',hydrocodone-ibuprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,physicians tc.,active,NA,NA,NA
'54868505900',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,physicians tc.,inactive,NA,NA,NA
'54868505901',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,physicians tc.,inactive,NA,NA,NA
'54868505902',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,physicians tc.,inactive,NA,NA,NA
'54868505903',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,physicians tc.,inactive,NA,NA,NA
'54868505904',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,660 mg-10 mg,NA,NA,NA,NA,NA,NA
'54868505905',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,physicians tc.,inactive,NA,NA,NA
'54868505906',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,physicians tc.,inactive,NA,NA,NA
'54868505907',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,physicians tc.,inactive,NA,NA,NA
'54868514600',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,physicians tc.,active,NA,NA,NA
'54868514601',anexsia,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,physicians tc.,inactive,NA,NA,NA
'54868514602',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,physicians tc.,active,NA,NA,NA
'54868514603',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,physicians tc.,active,NA,NA,NA
'54868514604',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,physicians tc.,active,NA,NA,NA
'54868514605',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,physicians tc.,active,NA,NA,NA
'54868514606',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,physicians tc.,active,NA,NA,NA
'54868516700',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,physicians tc.,active,NA,NA,NA
'54868516701',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,physicians tc.,active,NA,NA,NA
'54868516702',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,physicians tc.,active,NA,NA,NA
'54868516703',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,physicians tc.,active,NA,NA,NA
'54868516704',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,physicians tc.,active,NA,NA,NA
'54868516705',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,physicians tc.,active,NA,NA,NA
'54868516706',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,7.5-325,mg/1,"physicians total care, inc.",NA,NA,NA,NA
'54868516707',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,physicians tc.,active,NA,NA,NA
'54868516708',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,physicians tc.,active,NA,NA,NA
'54868532100',norco,hydrocodone; paracetamol,hydrocodone,NA,7.5-325,mg,physicians tc.,active,NA,NA,NA
'54868559400',panlor ss,hydrocodone; paracetamol,hydrocodone,NA,712.8 mg-60 mg-32 mg,NA,NA,NA,NA,NA,NA
'54868640702',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,10-325,mg/1,"physicians total care, inc.",NA,NA,NA,NA
'54868640703',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,10-325,mg/1,"physicians total care, inc.",NA,NA,NA,NA
'54868640704',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,10-325,mg/1,"physicians total care, inc.",NA,NA,NA,NA
'54868643700',hydrocodone bitartrate and acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,325-7.5,mg/15ml,"physicians total care, inc.",NA,NA,NA,NA
'55045121300',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,drx,inactive,NA,NA,NA
'55045121301',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,drx,inactive,NA,NA,NA
'55045121302',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,drx,inactive,NA,NA,NA
'55045121303',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,drx,inactive,NA,NA,NA
'55045121304',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,drx,inactive,NA,NA,NA
'55045121305',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,drx,inactive,NA,NA,NA
'55045121306',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,drx,inactive,NA,NA,NA
'55045121307',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,drx,inactive,NA,NA,NA
'55045121308',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,drx,inactive,NA,NA,NA
'55045121309',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,drx,inactive,NA,NA,NA
'55045152703',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,drx,inactive,NA,NA,NA
'55045152705',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,drx,inactive,NA,NA,NA
'55045152707',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,drx,inactive,NA,NA,NA
'55045152708',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,drx,inactive,NA,NA,NA
'55045159005',anexsia,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,drx,inactive,NA,NA,NA
'55045159008',anexsia,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,drx,inactive,NA,NA,NA
'55045198000',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,drx,inactive,NA,NA,NA
'55045198001',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,750 mg-7.5 mg,NA,NA,NA,NA,NA,NA
'55045198002',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,drx,inactive,NA,NA,NA
'55045198003',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,drx,inactive,NA,NA,NA
'55045198004',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,drx,inactive,NA,NA,NA
'55045198005',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,drx,inactive,NA,NA,NA
'55045198006',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,drx,inactive,NA,NA,NA
'55045198007',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,drx,inactive,NA,NA,NA
'55045198008',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,drx,inactive,NA,NA,NA
'55045198009',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,drx,inactive,NA,NA,NA
'55045212208',lorcet 10/650,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,650 mg-10 mg,NA,NA,NA,NA,NA,NA
'55045238601',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,drx,inactive,NA,NA,NA
'55045238604',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,drx,inactive,NA,NA,NA
'55045238606',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,drx,inactive,NA,NA,NA
'55045238607',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,drx,inactive,NA,NA,NA
'55045238608',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,drx,inactive,NA,NA,NA
'55045238609',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,drx,inactive,NA,NA,NA
'55045246405',vicodin,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,drx,inactive,NA,NA,NA
'55045252200',vicoprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,drx,inactive,NA,NA,NA
'55045252206',vicoprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,drx,inactive,NA,NA,NA
'55045252207',vicoprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,drx,inactive,NA,NA,NA
'55045253900',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,drx,inactive,NA,NA,NA
'55045253901',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,drx,inactive,NA,NA,NA
'55045253904',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,drx,inactive,NA,NA,NA
'55045253906',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,drx,inactive,NA,NA,NA
'55045253907',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,drx,inactive,NA,NA,NA
'55045253908',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,drx,inactive,NA,NA,NA
'55045253909',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,drx,inactive,NA,NA,NA
'55045262300',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,drx,inactive,NA,NA,NA
'55045262301',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,drx,inactive,NA,NA,NA
'55045262306',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,drx,inactive,NA,NA,NA
'55045262308',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,650 mg-10 mg,NA,NA,NA,NA,NA,NA
'55045262309',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,drx,inactive,NA,NA,NA
'55045284900',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,drx,inactive,NA,NA,NA
'55045284901',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,drx,inactive,NA,NA,NA
'55045284902',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-10 mg,NA,NA,NA,NA,NA,NA
'55045284904',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,drx,inactive,NA,NA,NA
'55045284905',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,drx,inactive,NA,NA,NA
'55045284906',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,drx,inactive,NA,NA,NA
'55045284907',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,drx,inactive,NA,NA,NA
'55045284908',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,drx,inactive,NA,NA,NA
'55045284909',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,drx,inactive,NA,NA,NA
'55045292100',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,drx,active,NA,NA,NA
'55045292101',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,drx,active,NA,NA,NA
'55045292102',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,drx,active,NA,NA,NA
'55045292103',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,drx,active,NA,NA,NA
'55045292104',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,drx,active,NA,NA,NA
'55045292105',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,drx,active,NA,NA,NA
'55045292106',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,drx,active,NA,NA,NA
'55045292107',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,drx,active,NA,NA,NA
'55045292108',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,drx,active,NA,NA,NA
'55045292109',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,drx,active,NA,NA,NA
'55045293507',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-2.5 mg,NA,NA,NA,NA,NA,NA
'55045301000',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,drx,inactive,NA,NA,NA
'55045301001',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,drx,inactive,NA,NA,NA
'55045301002',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,drx,inactive,NA,NA,NA
'55045301003',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,drx,inactive,NA,NA,NA
'55045301004',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,drx,inactive,NA,NA,NA
'55045301006',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,drx,inactive,NA,NA,NA
'55045301007',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,drx,inactive,NA,NA,NA
'55045301008',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,drx,inactive,NA,NA,NA
'55045301009',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,drx,inactive,NA,NA,NA
'55045305701',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,drx,active,NA,NA,NA
'55045305702',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,drx,active,NA,NA,NA
'55045305704',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,drx,active,NA,NA,NA
'55045305705',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,drx,active,NA,NA,NA
'55045305706',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,drx,active,NA,NA,NA
'55045305708',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,drx,active,NA,NA,NA
'55045305709',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,drx,active,NA,NA,NA
'55045306501',hydrocodone-ibuprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,drx,active,NA,NA,NA
'55045306502',hydrocodone-ibuprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,drx,active,NA,NA,NA
'55045306503',hydrocodone bitartrate-ibuprofen,hydrocodone bitartrate; ibuprofen,hydrocodone,NA,7.5 mg-200 mg,NA,NA,NA,NA,NA,NA
'55045306504',hydrocodone-ibuprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,drx,active,NA,NA,NA
'55045306506',hydrocodone-ibuprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,drx,active,NA,NA,NA
'55045306507',hydrocodone bitartrate-ibuprofen,hydrocodone bitartrate; ibuprofen,hydrocodone,NA,7.5 mg-200 mg,NA,NA,NA,NA,NA,NA
'55045306508',hydrocodone-ibuprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,drx,active,NA,NA,NA
'55045306509',hydrocodone-ibuprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,drx,active,NA,NA,NA
'55045309800',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,drx,active,NA,NA,NA
'55045309801',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,drx,active,NA,NA,NA
'55045309804',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,325 mg-5 mg,NA,NA,NA,NA,NA,NA
'55045309806',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,drx,active,NA,NA,NA
'55045309808',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,drx,active,NA,NA,NA
'55045312500',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-5 mg,NA,NA,NA,NA,NA,NA
'55045312502',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,drx,inactive,NA,NA,NA
